uid,ID,YEAR,ELECYEAR,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,prim1,prim2,prim3,camp1,camp2,camp3,coal_lib,coal_dem,coal_kmei,coal_com,coal_soc,coal_koku,constitu,ideology,yn_medconst,yn_reps,yn_const,yn_defense,yn_preemp,yn_unsc,yn_nkorea,yn_smgov,yn_pubspend,yn_fiscalpol,yn_female,yn_tax5yrs,yn_frgnvote,yn_frgnwork,yn_privacy,yn_tax10pc,yn_moral,media_hp,media_sns,media_bul,media_tv,ab_asiaus,ab_compet,ab_env,ab_singlemum,ab_trade,fav_masuzoe,fav_ozawa,fav_watanabe,fav_hashimoto
1991.40.0,1038,2009,2009,武田良太,1,40.0,11.0,61.0,3,2.0,1,1,40.0,1,,,,3.0,1.0,4.0,4.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,3.0,3.0,3.0,2.0,,,,,,,,,2.0,3.0,4.0,,,,
1196.40.0,1039,2009,2009,山口はるな,1,40.0,11.0,61.0,1,0.0,8,2,32.0,4,,,,3.0,1.0,5.0,3.0,1.0,3.0,2.0,4.0,1.0,,,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,3.0,2.0,,5.0,1.0,1.0,5.0,,,,,,,,,1.0,5.0,2.0,30.0,60.0,20.0,0.0
1165.40.0,1040,2009,2009,山下登美子,1,40.0,11.0,,1,0.0,6,2,55.0,4,,,,2.0,5.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,,,1.0,5.0,5.0,5.0,5.0,2.0,5.0,,3.0,2.0,,5.0,1.0,4.0,5.0,,,,,,,,,3.0,5.0,1.0,0.0,0.0,0.0,0.0
1133.40.0,1041,2009,2009,小迫日出典,1,40.0,11.0,,1,0.0,12,1,41.0,4,,,,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,3.0,,5.0,2.0,1.0,3.0,,,,,,,,,3.0,3.0,5.0,50.0,10.0,55.0,55.0
2549.41.0,1042,2009,2009,福岡資麿,1,41.0,1.0,61.0,3,1.0,1,1,35.0,4,,,,5.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,,,3.0,2.0,1.0,1.0,3.0,1.0,2.0,,2.0,2.0,,2.0,4.0,3.0,3.0,,,,,,,,,2.0,3.0,3.0,,,,
569.41.0,1043,2009,2009,原口一博,1,41.0,1.0,61.0,3,4.0,2,1,49.0,1,,,,,,,3.0,4.0,3.0,3.0,1.0,1.0,,,5.0,3.0,4.0,2.0,3.0,1.0,2.0,,3.0,3.0,,5.0,1.0,3.0,3.0,,,,,,,,,2.0,4.0,3.0,10.0,100.0,30.0,100.0
1603.41.0,1044,2009,2009,木場健,1,41.0,1.0,,1,0.0,12,1,35.0,4,,,,1.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,,5.0,1.0,1.0,3.0,,,,,,,,,2.0,4.0,4.0,80.0,5.0,90.0,80.0
318.41.0,1045,2009,2009,今村雅弘,1,41.0,2.0,61.0,3,4.0,1,1,61.0,3,,,,1.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,,,2.0,1.0,2.0,3.0,1.0,2.0,3.0,,2.0,2.0,,2.0,3.0,4.0,2.0,,,,,,,,,2.0,1.0,1.0,,,,
804.41.0,1046,2009,2009,大串博志,1,41.0,2.0,61.0,3,1.0,2,1,43.0,1,,,,5.0,1.0,3.0,,4.0,,,,,,,5.0,3.0,3.0,4.0,4.0,1.0,3.0,,3.0,3.0,,5.0,2.0,3.0,4.0,,,,,,,,,2.0,3.0,4.0,0.0,100.0,50.0,50.0
2275.41.0,1047,2009,2009,牧原正朗,1,41.0,2.0,,1,0.0,12,1,36.0,4,,,,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,4.0,,5.0,1.0,1.0,3.0,,,,,,,,,3.0,2.0,5.0,80.0,0.0,90.0,80.0
448.41.0,1048,2009,2009,保利耕輔,0,41.0,3.0,,3,10.0,1,1,74.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254.41.0,1049,2009,2009,瀬戸雄也,1,41.0,3.0,61.0,1,0.0,6,1,30.0,4,,,,1.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,,1.0,1.0,5.0,5.0,5.0,1.0,3.0,,3.0,5.0,,5.0,4.0,4.0,5.0,,,,,,,,,2.0,5.0,1.0,50.0,0.0,0.0,50.0
1805.41.0,1050,2009,2009,柳瀬映二,1,41.0,3.0,61.0,1,0.0,8,1,54.0,4,,,,1.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,,,1.0,4.0,5.0,5.0,5.0,5.0,5.0,,2.0,3.0,,5.0,1.0,3.0,4.0,,,,,,,,,2.0,5.0,1.0,0.0,75.0,0.0,50.0
1452.41.0,1051,2009,2009,広津素子,1,41.0,3.0,61.0,3,1.0,16,2,56.0,4,,,,1.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,,,4.0,4.0,2.0,3.0,1.0,1.0,2.0,,3.0,2.0,,5.0,1.0,1.0,4.0,,,,,,,,,3.0,4.0,2.0,65.0,50.0,75.0,50.0
1957.41.0,1052,2009,2009,橋山穂波,1,41.0,3.0,,1,0.0,12,2,48.0,4,,,,3.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,3.0,,5.0,1.0,1.0,3.0,,,,,,,,,3.0,3.0,4.0,50.0,10.0,75.0,75.0
482.42.0,1053,2009,2009,冨岡勉,1,42.0,1.0,61.0,3,1.0,1,1,60.0,4,,,,2.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,,,1.0,3.0,2.0,3.0,3.0,1.0,3.0,,2.0,2.0,,1.0,3.0,2.0,3.0,,,,,,,,,2.0,2.0,2.0,100.0,0.0,25.0,25.0
3262.42.0,1054,2009,2009,高木義明,1,42.0,1.0,61.0,3,6.0,2,1,63.0,1,,,,1.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,,,5.0,1.0,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,,5.0,2.0,4.0,3.0,,,,,,,,,2.0,3.0,3.0,25.0,100.0,75.0,75.0
2199.42.0,1055,2009,2009,渕瀬栄子,1,42.0,1.0,61.0,1,0.0,6,2,52.0,4,,,,2.0,1.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2.0,5.0,5.0,5.0,5.0,2.0,5.0,,2.0,5.0,,5.0,1.0,2.0,5.0,,,,,,,,,2.0,5.0,1.0,0.0,0.0,0.0,0.0
2050.42.0,1056,2009,2009,江田耕一,1,42.0,1.0,,1,0.0,12,1,51.0,4,,,,1.0,4.0,3.0,,,3.0,3.0,3.0,3.0,,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,3.0,3.0,,5.0,1.0,1.0,3.0,,,,,,,,,3.0,3.0,5.0,,0.0,,
233.42.0,1057,2009,2009,久間章生,1,42.0,2.0,61.0,3,9.0,1,1,68.0,4,,,,1.0,3.0,5.0,4.0,,1.0,,,,,,2.0,2.0,2.0,2.0,3.0,2.0,3.0,,2.0,1.0,,2.0,3.0,2.0,2.0,,,,,,,,,1.0,3.0,2.0,70.0,30.0,10.0,20.0
2564.42.0,1058,2009,2009,福田衣里子,1,42.0,2.0,61.0,1,0.0,2,2,28.0,1,,,,5.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,,,5.0,5.0,2.0,5.0,4.0,1.0,3.0,,3.0,3.0,,4.0,1.0,4.0,3.0,,,,,,,,,2.0,3.0,3.0,30.0,100.0,50.0,50.0
1815.42.0,1059,2009,2009,柴田愛,1,42.0,2.0,,1,0.0,12,2,35.0,4,,,,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,2.0,3.0,,5.0,2.0,1.0,4.0,,,,,,,,,4.0,4.0,5.0,50.0,10.0,55.0,70.0
2405.42.0,1060,2009,2009,相浦喜代子,1,42.0,2.0,,1,0.0,13,2,44.0,4,,,,1.0,5.0,2.0,,1.0,,,1.0,,,,5.0,5.0,5.0,5.0,5.0,1.0,4.0,,2.0,2.0,,5.0,3.0,2.0,2.0,,,,,,,,,2.0,4.0,1.0,65.0,30.0,70.0,70.0
1219.42.0,1061,2009,2009,山崎寿郎,1,42.0,2.0,,1,0.0,13,1,29.0,4,,,,5.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,2.0,2.0,,3.0,3.0,3.0,3.0,,,,,,,,,3.0,2.0,2.0,40.0,10.0,60.0,60.0
2914.42.0,1062,2009,2009,谷川弥一,1,42.0,3.0,61.0,3,2.0,1,1,67.0,3,,,,1.0,5.0,3.0,4.0,,1.0,3.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,5.0,1.0,1.0,,,,,,,,,,3.0,1.0,50.0,0.0,0.0,50.0
1272.42.0,1063,2009,2009,山田正彦,1,42.0,3.0,61.0,3,4.0,2,1,66.0,1,,,,1.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,,,5.0,5.0,4.0,4.0,3.0,1.0,3.0,,2.0,1.0,,4.0,1.0,5.0,5.0,,,,,,,,,2.0,5.0,3.0,0.0,100.0,40.0,60.0
1274.42.0,1064,2009,2009,山田聖人,1,42.0,3.0,,1,0.0,12,1,43.0,4,,,,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,,5.0,5.0,1.0,5.0,,,,,,,,,4.0,1.0,5.0,25.0,0.0,75.0,75.0
552.42.0,1065,2009,2009,北村誠吾,1,42.0,4.0,61.0,3,3.0,1,1,61.0,3,,,,3.0,1.0,5.0,,,,,,,,,1.0,3.0,2.0,2.0,3.0,2.0,1.0,,2.0,2.0,,3.0,2.0,3.0,4.0,,,,,,,,,1.0,5.0,4.0,100.0,50.0,100.0,75.0
970.42.0,1066,2009,2009,宮島大典,1,42.0,4.0,61.0,2,1.0,2,1,45.0,1,,,,5.0,1.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,,,4.0,3.0,2.0,4.0,3.0,1.0,2.0,,2.0,3.0,,4.0,1.0,4.0,4.0,,,,,,,,,3.0,3.0,3.0,40.0,90.0,60.0,70.0
1266.42.0,1067,2009,2009,山田孝一,1,42.0,4.0,,1,0.0,12,1,58.0,4,,,,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,4.0,,5.0,1.0,1.0,2.0,,,,,,,,,3.0,1.0,5.0,50.0,0.0,75.0,50.0
1601.43.0,1068,2009,2009,木原稔,1,43.0,1.0,61.0,3,1.0,1,1,39.0,4,,,,3.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,,,3.0,1.0,1.0,1.0,3.0,1.0,1.0,,3.0,1.0,,3.0,5.0,5.0,1.0,,,,,,,,,3.0,1.0,3.0,100.0,0.0,50.0,50.0
1773.43.0,1069,2009,2009,松野頼久,1,43.0,1.0,61.0,3,3.0,2,1,48.0,1,,,,5.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,,,5.0,5.0,2.0,2.0,3.0,2.0,2.0,,3.0,4.0,,5.0,5.0,4.0,3.0,,,,,,,,,3.0,4.0,2.0,25.0,75.0,50.0,50.0
78.43.0,1070,2009,2009,上野哲夫,1,43.0,1.0,61.0,1,0.0,6,1,55.0,4,,,,1.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,,1.0,5.0,5.0,5.0,5.0,2.0,2.0,,1.0,2.0,,5.0,1.0,2.0,5.0,,,,,,,,,2.0,4.0,1.0,10.0,10.0,10.0,0.0
929.43.0,1071,2009,2009,守田隆志,1,43.0,1.0,,1,0.0,12,1,59.0,4,,,,3.0,4.0,1.0,2.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,5.0,5.0,1.0,4.0,,,,,,,,,4.0,4.0,5.0,50.0,0.0,75.0,75.0
1789.43.0,1072,2009,2009,林田彪,1,43.0,2.0,,3,4.0,1,1,64.0,4,,,,3.0,5.0,1.0,4.0,,1.0,3.0,3.0,2.0,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,3.0,3.0,3.0,3.0,,,,,,,,,3.0,3.0,2.0,,,,
2556.43.0,1073,2009,2009,福嶋健一郎,1,43.0,2.0,61.0,1,0.0,2,1,42.0,1,,,,3.0,4.0,5.0,3.0,4.0,3.0,3.0,1.0,1.0,,,5.0,3.0,3.0,2.0,3.0,1.0,2.0,,3.0,3.0,,5.0,1.0,3.0,4.0,,,,,,,,,3.0,5.0,2.0,10.0,90.0,50.0,50.0
3245.43.0,1074,2009,2009,馬郡賢一,1,43.0,2.0,,1,0.0,12,1,45.0,4,,,,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,,5.0,5.0,1.0,4.0,,,,,,,,,2.0,2.0,5.0,30.0,0.0,35.0,50.0
740.43.0,1075,2009,2009,坂本哲志,1,43.0,3.0,61.0,3,2.0,1,1,58.0,1,,,,1.0,5.0,,4.0,,,,,,,,4.0,1.0,1.0,1.0,5.0,1.0,1.0,,1.0,1.0,,2.0,3.0,4.0,1.0,,,,,,,,,1.0,4.0,1.0,50.0,0.0,25.0,50.0
1471.43.0,1076,2009,2009,後藤英友,1,43.0,3.0,61.0,1,0.0,2,1,42.0,3,,,,1.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,,,5.0,3.0,5.0,5.0,5.0,2.0,4.0,,3.0,3.0,,5.0,1.0,3.0,5.0,,,,,,,,,1.0,3.0,2.0,30.0,90.0,60.0,70.0
1703.43.0,1077,2009,2009,松井栄治,1,43.0,3.0,,1,0.0,12,1,43.0,4,,,,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,5.0,,5.0,2.0,1.0,3.0,,,,,,,,,3.0,1.0,5.0,50.0,0.0,50.0,75.0
38.43.0,1078,2009,2009,三浦一水,1,43.0,3.0,,1,0.0,13,1,54.0,4,,,,5.0,3.0,4.0,2.0,2.0,,,,2.0,,,1.0,4.0,1.0,3.0,2.0,1.0,4.0,,4.0,2.0,,3.0,5.0,1.0,2.0,,,,,,,,,3.0,1.0,1.0,20.0,0.0,50.0,100.0
708.43.0,1079,2009,2009,園田博之,1,43.0,4.0,61.0,3,7.0,1,1,66.0,1,,,,1.0,3.0,2.0,4.0,,1.0,,,,,,5.0,3.0,3.0,3.0,3.0,2.0,3.0,,2.0,1.0,,3.0,3.0,3.0,3.0,,,,,,,,,3.0,3.0,2.0,,,,
1758.43.0,1080,2009,2009,松永真一,1,43.0,4.0,61.0,1,0.0,18,1,50.0,4,,,,3.0,,,3.0,1.0,3.0,3.0,1.0,4.0,,,3.0,3.0,1.0,3.0,3.0,1.0,2.0,,2.0,1.0,,4.0,3.0,4.0,3.0,,,,,,,,,2.0,2.0,2.0,40.0,60.0,60.0,50.0
2107.43.0,1081,2009,2009,河野一郎,1,43.0,4.0,,1,0.0,12,1,49.0,4,,,,1.0,5.0,,3.0,3.0,3.0,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,3.0,4.0,,5.0,1.0,1.0,3.0,,,,,,,,,3.0,2.0,5.0,25.0,0.0,80.0,70.0
3068.43.0,1082,2009,2009,金子恭之,1,43.0,5.0,61.0,3,3.0,1,1,47.0,1,,,,1.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,,,2.0,1.0,1.0,2.0,2.0,1.0,3.0,,1.0,1.0,,2.0,5.0,2.0,2.0,,,,,,,,,3.0,1.0,2.0,,,,
125.43.0,1083,2009,2009,中島隆利,1,43.0,5.0,61.0,1,0.0,8,1,65.0,3,,,,1.0,4.0,5.0,3.0,1.0,,,4.0,2.0,,,1.0,2.0,5.0,5.0,5.0,1.0,5.0,,1.0,1.0,,5.0,1.0,4.0,5.0,,,,,,,,,1.0,1.0,1.0,50.0,90.0,75.0,75.0
566.43.0,1084,2009,2009,南政宏,1,43.0,5.0,,1,0.0,12,1,39.0,4,,,,3.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,,5.0,1.0,1.0,3.0,,,,,,,,,3.0,2.0,5.0,75.0,0.0,75.0,75.0
3139.43.0,1085,2009,2009,長友清冨,1,43.0,5.0,,1,0.0,12,1,,4,,,,4.0,1.0,3.0,,,,,,,,,,,1.0,5.0,5.0,,5.0,,5.0,5.0,,5.0,5.0,5.0,5.0,,,,,,,,,1.0,1.0,1.0,,,,
2596.44.0,1086,2009,2009,穴見陽一,1,44.0,1.0,61.0,1,0.0,1,1,39.0,4,,,,1.0,5.0,,4.0,3.0,1.0,3.0,3.0,2.0,,,3.0,1.0,1.0,3.0,5.0,3.0,1.0,,1.0,1.0,,1.0,5.0,5.0,1.0,,,,,,,,,1.0,5.0,1.0,75.0,20.0,60.0,100.0
672.44.0,1087,2009,2009,吉良州司,1,44.0,1.0,61.0,3,2.0,2,1,50.0,1,,,,5.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,,,5.0,1.0,1.0,1.0,1.0,4.0,2.0,,4.0,4.0,,3.0,3.0,3.0,4.0,,,,,,,,,3.0,3.0,5.0,,,,
1172.44.0,1088,2009,2009,山下魁,1,44.0,1.0,61.0,1,0.0,6,1,32.0,4,,,,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2.0,5.0,5.0,5.0,5.0,2.0,5.0,,1.0,3.0,,5.0,1.0,2.0,5.0,,,,,,,,,3.0,4.0,1.0,0.0,0.0,0.0,0.0
3305.44.0,1089,2009,2009,高畑タヨ子,1,44.0,1.0,,1,0.0,12,2,56.0,4,,,,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,,5.0,2.0,1.0,3.0,,,,,,,,,4.0,1.0,2.0,50.0,10.0,50.0,50.0
2832.44.0,1090,2009,2009,衛藤征士郎,1,44.0,2.0,61.0,3,8.0,1,1,67.0,3,,,,5.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,,,3.0,3.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,1.0,3.0,3.0,2.0,,,,,,,,,2.0,2.0,1.0,90.0,70.0,80.0,90.0
3022.44.0,1091,2009,2009,重野安正,1,44.0,2.0,61.0,3,2.0,8,1,67.0,1,,,,1.0,2.0,5.0,3.0,2.0,3.0,3.0,4.0,2.0,,,1.0,5.0,5.0,5.0,5.0,3.0,5.0,,1.0,3.0,,5.0,2.0,3.0,5.0,,,,,,,,,2.0,4.0,2.0,0.0,75.0,0.0,0.0
2028.44.0,1092,2009,2009,永岡悦子,1,44.0,2.0,,1,0.0,12,2,57.0,4,,,,3.0,4.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,5.0,,5.0,3.0,1.0,3.0,,,,,,,,,3.0,1.0,2.0,25.0,0.0,25.0,25.0
1322.44.0,1093,2009,2009,岩屋毅,1,44.0,3.0,61.0,3,4.0,1,1,51.0,3,,,,1.0,3.0,5.0,4.0,,1.0,3.0,,2.0,,,5.0,1.0,1.0,4.0,5.0,2.0,4.0,,3.0,1.0,,1.0,5.0,2.0,4.0,,,,,,,,,2.0,2.0,3.0,40.0,40.0,0.0,20.0
1939.44.0,1094,2009,2009,横光克彦,1,44.0,3.0,61.0,3,5.0,2,1,65.0,1,,,,1.0,3.0,2.0,3.0,4.0,,3.0,1.0,1.0,,,3.0,1.0,5.0,3.0,3.0,3.0,2.0,,2.0,2.0,,4.0,1.0,2.0,4.0,,,,,,,,,2.0,4.0,3.0,25.0,100.0,50.0,50.0
493.44.0,1095,2009,2009,利光哲也,1,44.0,3.0,,1,0.0,12,1,56.0,4,,,,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,2.0,,5.0,3.0,1.0,3.0,,,,,,,,,4.0,1.0,5.0,0.0,0.0,20.0,10.0
3241.45.0,1096,2009,2009,馬場洋光,1,45.0,1.0,61.0,1,0.0,6,1,39.0,4,,,,3.0,5.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,,,2.0,5.0,5.0,5.0,5.0,2.0,2.0,,2.0,2.0,,5.0,1.0,3.0,5.0,,,,,,,,,2.0,4.0,1.0,0.0,0.0,0.0,25.0
57.45.0,1097,2009,2009,上杉光弘,1,45.0,1.0,,1,0.0,13,1,66.0,4,,,,1.0,3.0,4.0,4.0,,1.0,3.0,,2.0,,,1.0,5.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,,2.0,4.0,4.0,2.0,,,,,,,,,2.0,1.0,1.0,75.0,0.0,50.0,75.0
3328.45.0,1098,2009,2009,鶴丸千夏,1,45.0,1.0,,1,0.0,12,2,44.0,4,,,,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,5.0,2.0,2.0,2.0,,,,,,,,,2.0,5.0,5.0,38.0,0.0,65.0,78.0
1385.45.0,1099,2009,2009,川村秀三郎,1,45.0,1.0,,1,0.0,13,1,59.0,1,,,,1.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,,,2.0,4.0,3.0,2.0,4.0,1.0,2.0,,2.0,2.0,,3.0,2.0,4.0,3.0,,,,,,,,,2.0,4.0,2.0,50.0,75.0,50.0,25.0
113.45.0,1100,2009,2009,中山成彬,1,45.0,1.0,,3,6.0,13,1,66.0,4,,,,3.0,5.0,2.0,4.0,,1.0,3.0,3.0,3.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,3.0,5.0,3.0,2.0,,,,,,,,,2.0,1.0,1.0,80.0,0.0,0.0,100.0
2052.45.0,1101,2009,2009,江藤拓,1,45.0,2.0,61.0,3,2.0,1,1,48.0,1,,,,1.0,3.0,5.0,4.0,3.0,1.0,3.0,3.0,2.0,,,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,3.0,3.0,3.0,2.0,,,,,,,,,2.0,2.0,2.0,85.0,30.0,70.0,65.0
2990.45.0,1102,2009,2009,道休誠一郎,1,45.0,2.0,61.0,1,0.0,2,1,55.0,3,,,,1.0,3.0,,2.0,4.0,2.0,2.0,1.0,2.0,,,3.0,3.0,4.0,,2.0,3.0,5.0,,3.0,4.0,,3.0,1.0,2.0,3.0,,,,,,,,,2.0,3.0,2.0,50.0,50.0,50.0,50.0
1361.45.0,1103,2009,2009,嶋崎義和,1,45.0,2.0,,1,0.0,12,1,54.0,4,,,,3.0,4.0,2.0,2.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,3.0,,5.0,1.0,1.0,1.0,,,,,,,,,3.0,4.0,4.0,55.0,0.0,60.0,50.0
817.45.0,1104,2009,2009,大原守人,1,45.0,2.0,,1,0.0,13,1,57.0,4,,,,1.0,5.0,,2.0,2.0,,3.0,3.0,2.0,,,3.0,3.0,3.0,2.0,4.0,2.0,3.0,,2.0,3.0,,3.0,2.0,2.0,3.0,,,,,,,,,3.0,2.0,2.0,70.0,40.0,50.0,60.0
596.45.0,1105,2009,2009,古川禎久,1,45.0,3.0,61.0,3,2.0,1,1,43.0,1,,,,1.0,3.0,5.0,4.0,2.0,1.0,3.0,3.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,,3.0,5.0,5.0,4.0,,,,,,,,,1.0,2.0,2.0,,,,
1752.45.0,1106,2009,2009,松村秀利,1,45.0,3.0,61.0,1,0.0,8,1,52.0,4,,,,1.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,,,1.0,3.0,5.0,5.0,5.0,3.0,5.0,,2.0,3.0,,5.0,3.0,3.0,5.0,,,,,,,,,1.0,5.0,1.0,0.0,65.0,10.0,10.0
1707.45.0,1107,2009,2009,松原慎治,1,45.0,3.0,,1,0.0,12,1,49.0,4,,,,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,,5.0,2.0,1.0,2.0,,,,,,,,,3.0,5.0,5.0,50.0,0.0,60.0,50.0
451.46.0,1108,2009,2009,保岡興治,0,46.0,1.0,61.0,3,11.0,1,1,69.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371.46.0,1109,2009,2009,川内博史,1,46.0,1.0,61.0,3,4.0,2,1,47.0,1,,,,,,3.0,3.0,4.0,3.0,3.0,1.0,1.0,,,5.0,5.0,5.0,3.0,5.0,2.0,5.0,,5.0,2.0,,5.0,1.0,4.0,5.0,,,,,,,,,3.0,5.0,3.0,25.0,100.0,25.0,25.0
1205.46.0,1110,2009,2009,山口広延,1,46.0,1.0,61.0,1,0.0,6,1,33.0,4,,,,1.0,2.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,,,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,3.0,3.0,,5.0,1.0,2.0,5.0,,,,,,,,,2.0,5.0,1.0,,,,
1393.46.0,1111,2009,2009,川田純一,1,46.0,1.0,,1,0.0,12,1,42.0,4,,,,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,,5.0,3.0,1.0,3.0,,,,,,,,,3.0,1.0,5.0,40.0,0.0,70.0,60.0
1166.46.0,1112,2009,2009,山下純一,0,46.0,1.0,,1,0.0,13,1,54.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482.46.0,1113,2009,2009,徳田毅,1,46.0,2.0,61.0,3,1.0,1,1,37.0,1,,,,1.0,5.0,2.0,4.0,2.0,2.0,,2.0,2.0,,,1.0,3.0,3.0,3.0,3.0,1.0,3.0,,1.0,1.0,,3.0,4.0,3.0,2.0,,,,,,,,,2.0,4.0,3.0,90.0,0.0,30.0,80.0
1504.46.0,1114,2009,2009,打越明司,1,46.0,2.0,61.0,1,0.0,2,1,50.0,3,,,,1.0,3.0,4.0,,4.0,,,,,,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,2.0,2.0,,3.0,2.0,2.0,4.0,,,,,,,,,3.0,3.0,3.0,,,,
2528.46.0,1115,2009,2009,神村みふ子,1,46.0,2.0,,1,0.0,12,2,64.0,4,,,,1.0,4.0,2.0,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,5.0,1.0,1.0,1.0,,,,,,,,,2.0,1.0,1.0,75.0,25.0,75.0,75.0
1000.46.0,1116,2009,2009,宮路和明,1,46.0,3.0,61.0,3,6.0,1,1,68.0,4,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,,2.0,5.0,2.0,3.0,,,,,,,,,3.0,1.0,1.0,,,,
